eu_pas_register_number,risk_management_plan,grouped_risk_management_plan,count,due_result_count,due_protocol_count,has_abstract_only_manual_count,has_abstract_manual_count,has_final_study_report_manual_count,has_result_manual_count,has_result_automatic_count,has_additional_protocol_manual_count,has_protocol_manual_count,has_protocol_automatic_count
37499,All,All,1,0,1,0,0,0,0,0,0,0,0
37529,All,All,1,1,1,1,1,0,1,1,0,1,1
37569,All,All,1,0,1,0,0,0,0,0,0,0,0
37579,All,All,1,0,1,0,0,0,0,0,0,0,0
37597,All,All,1,1,1,0,1,1,1,1,0,1,1
37605,All,All,1,0,1,0,0,0,0,0,0,1,1
37649,All,All,1,0,0,0,0,0,0,0,0,0,0
37658,All,All,1,1,1,0,0,0,0,0,0,1,1
37675,All,All,1,1,1,0,0,0,0,1,0,1,1
37688,All,All,1,0,1,0,0,0,0,0,0,1,1
37691,All,All,1,0,1,0,0,0,0,0,0,1,1
37694,All,All,1,0,1,0,0,0,0,0,0,1,1
37728,All,All,1,0,0,0,0,0,0,0,0,0,0
37779,All,All,1,0,1,0,0,0,0,0,0,0,0
37790,All,All,1,0,1,0,0,0,0,0,0,1,1
37799,All,All,1,0,1,0,0,0,0,0,0,0,0
37806,All,All,1,0,1,0,0,0,0,0,0,0,0
37838,All,All,1,1,1,1,1,0,1,1,0,1,1
7948,All,All,1,1,1,1,1,0,1,1,0,1,1
10428,All,All,1,1,1,0,1,1,1,1,0,1,1
37860,All,All,1,0,0,0,0,0,0,0,0,1,1
37877,All,All,1,1,1,1,1,0,1,1,0,1,1
37902,All,All,1,0,1,0,0,0,0,0,0,0,0
37943,All,All,1,0,1,0,0,0,0,0,0,1,1
37946,All,All,1,0,1,0,0,0,0,0,0,0,0
37983,All,All,1,0,0,0,0,0,0,0,0,0,0
38023,All,All,1,0,0,0,0,0,0,0,0,0,0
38026,All,All,1,0,0,0,0,0,0,0,0,0,0
38060,All,All,1,0,0,0,0,0,0,0,0,1,1
38093,All,All,1,0,1,0,0,0,0,0,0,0,0
38096,All,All,1,1,1,1,1,0,1,1,0,1,1
38128,All,All,1,1,1,0,0,0,0,0,0,1,1
38144,All,All,1,0,0,0,0,0,0,0,0,1,1
38199,All,All,1,0,0,0,0,0,0,0,0,0,0
38221,All,All,1,1,1,0,0,1,1,1,0,0,0
38235,All,All,1,1,1,0,0,0,0,0,0,0,0
38242,All,All,1,1,1,1,1,0,1,1,0,1,1
38272,All,All,1,0,1,0,0,0,0,0,0,0,0
38288,All,All,1,1,1,0,0,0,0,0,0,1,1
38308,All,All,1,0,1,0,0,0,0,0,0,0,0
38332,All,All,1,1,1,0,0,0,0,0,0,0,0
38347,All,All,1,1,1,1,1,0,1,1,0,1,1
38357,All,All,1,1,1,1,1,0,1,1,0,1,1
38362,All,All,1,0,1,0,0,0,0,0,0,1,1
38365,All,All,1,0,1,0,0,0,0,0,0,0,0
38374,All,All,1,1,1,0,1,1,1,1,0,1,1
38426,All,All,1,0,1,0,0,0,0,0,0,0,0
38434,All,All,1,0,1,0,0,0,0,0,0,0,0
38442,All,All,1,0,1,0,0,0,0,0,0,0,0
38484,All,All,1,0,1,0,0,0,0,0,0,0,0
38508,All,All,1,0,0,0,0,0,0,0,0,1,1
38515,All,All,1,1,1,0,1,1,1,1,0,1,1
38620,All,All,1,1,1,0,1,1,1,1,0,1,1
38633,All,All,1,0,1,0,0,0,0,0,0,1,1
38668,All,All,1,0,1,0,0,0,0,0,0,0,0
38671,All,All,1,1,1,0,1,1,1,1,1,1,1
38678,All,All,1,0,1,0,0,0,0,0,0,1,1
38690,All,All,1,1,1,0,0,1,1,1,0,0,0
38705,All,All,1,0,0,0,0,0,0,0,0,0,0
38732,All,All,1,0,1,0,0,0,0,0,0,0,0
38736,All,All,1,0,0,0,0,0,0,0,0,1,1
38752,All,All,1,1,1,1,1,0,1,1,0,1,1
38759,All,All,1,1,1,0,1,1,1,1,0,1,1
38785,All,All,1,0,0,0,0,0,0,0,0,0,0
38841,All,All,1,0,0,0,0,0,0,0,0,1,1
38868,All,All,1,0,0,0,0,0,0,0,0,1,1
38883,All,All,1,0,1,0,0,0,0,0,0,0,0
38902,All,All,1,0,0,0,0,0,0,0,0,1,1
38906,All,All,1,1,1,1,1,0,1,1,0,0,0
38918,All,All,1,0,1,0,0,0,0,0,0,1,1
38961,All,All,1,0,1,0,0,0,0,0,0,0,0
38969,All,All,1,0,0,0,0,0,0,0,0,0,0
39007,All,All,1,1,1,0,1,1,1,1,0,1,1
27851,All,All,1,0,0,0,0,0,0,0,0,1,1
39096,All,All,1,0,1,0,0,0,0,0,0,0,0
39112,All,All,1,1,1,0,0,1,1,1,0,0,0
39117,All,All,1,1,1,0,0,1,1,1,0,0,0
39122,All,All,1,1,1,0,0,1,1,1,0,1,1
39125,All,All,1,1,1,0,0,1,1,1,0,0,0
39144,All,All,1,1,1,0,0,1,1,1,0,0,0
39154,All,All,1,1,1,0,0,1,1,1,0,1,1
39161,All,All,1,1,1,0,0,1,1,1,0,1,1
39194,All,All,1,0,1,0,0,0,0,0,0,1,1
39211,All,All,1,0,1,0,0,0,0,0,0,1,1
39217,All,All,1,0,1,0,0,0,0,0,0,1,1
39226,All,All,1,1,1,0,0,0,0,0,0,1,1
39233,All,All,1,0,1,0,0,0,0,0,0,0,0
39242,All,All,1,1,1,0,1,1,1,1,0,1,1
39272,All,All,1,1,1,1,1,0,1,1,0,0,0
39289,All,All,1,1,1,0,0,0,0,0,0,1,1
39322,All,All,1,1,1,0,0,1,1,1,0,0,0
39351,All,All,1,0,1,0,0,0,0,0,0,1,1
39361,All,All,1,1,1,0,1,1,1,1,0,1,1
39370,All,All,1,1,1,0,1,1,1,1,0,1,1
28791,All,All,1,1,1,1,1,0,1,1,0,0,0
39412,All,All,1,0,1,0,0,0,0,0,0,1,1
39438,All,All,1,0,1,0,0,0,0,0,0,1,1
39461,All,All,1,1,1,1,1,0,1,1,0,1,1
39494,All,All,1,1,1,0,0,0,0,0,0,1,1
46800,All,All,1,0,0,0,0,0,0,1,0,1,1
39579,All,All,1,0,1,0,0,0,0,0,0,0,0
39592,All,All,1,0,1,0,0,0,0,0,0,0,0
39611,All,All,1,1,1,1,1,0,1,1,0,1,1
39629,All,All,1,0,1,0,0,0,0,0,0,1,1
39635,All,All,1,1,1,0,1,1,1,1,0,1,1
39656,All,All,1,1,1,1,1,0,1,1,0,1,1
39679,All,All,1,0,0,0,0,0,0,0,0,1,1
39683,All,All,1,0,0,0,0,0,0,0,0,0,0
39736,All,All,1,0,0,0,0,0,0,0,0,0,0
39757,All,All,1,0,1,0,0,0,0,0,0,1,1
39767,All,All,1,0,1,0,0,0,0,0,0,0,0
39770,All,All,1,1,1,0,0,1,1,1,0,0,0
39775,All,All,1,0,1,0,0,0,0,0,0,1,1
39779,All,All,1,1,1,0,1,1,1,1,0,1,1
39798,All,All,1,1,1,1,1,0,1,1,0,1,1
39805,All,All,1,0,1,0,0,0,0,0,0,0,0
40026,All,All,1,1,1,1,1,0,1,1,0,0,0
40058,All,All,1,0,1,0,0,0,0,0,0,0,0
5084,All,All,1,0,1,0,0,0,0,0,0,0,0
40105,All,All,1,0,1,0,0,0,0,0,0,0,0
40131,All,All,1,0,1,0,0,0,0,0,0,1,1
40179,All,All,1,1,1,1,1,0,1,1,0,1,1
40231,All,All,1,0,1,0,0,0,0,0,0,0,0
40247,All,All,1,0,0,0,0,0,0,0,0,0,0
40259,All,All,1,0,0,0,0,0,0,0,0,1,1
40263,All,All,1,0,1,0,0,0,0,0,0,1,1
40283,All,All,1,1,1,0,0,1,1,1,0,0,0
40290,All,All,1,1,1,0,0,1,1,1,0,0,0
40313,All,All,1,0,1,0,0,0,0,0,0,1,1
40317,All,All,1,0,0,0,0,0,0,0,0,1,1
40322,All,All,1,0,0,0,0,0,0,0,0,0,0
40326,All,All,1,0,0,0,0,0,0,0,0,0,0
40404,All,All,1,1,1,0,0,0,0,0,0,1,1
40414,All,All,1,1,1,0,1,1,1,1,0,1,1
40417,All,All,1,0,1,0,0,0,0,0,0,0,0
40489,All,All,1,0,1,0,0,0,0,0,0,0,0
40492,All,All,1,0,1,0,0,0,0,0,0,0,0
40519,All,All,1,1,1,0,0,1,1,1,0,0,0
40527,All,All,1,1,1,0,0,1,1,1,0,0,0
40551,All,All,1,0,1,0,0,0,0,0,0,0,0
40583,All,All,1,0,1,0,0,0,0,0,0,0,0
40607,All,All,1,1,1,1,1,0,1,1,0,1,1
40684,All,All,1,1,1,1,1,0,1,1,0,1,1
40690,All,All,1,1,1,1,1,0,1,1,0,1,1
40706,All,All,1,0,1,0,0,0,0,0,0,0,0
40828,All,All,1,0,1,0,0,0,0,0,0,1,1
40875,All,All,1,1,1,0,1,1,1,1,0,1,1
40896,All,All,1,1,1,0,0,1,1,1,0,1,1
40997,All,All,1,1,1,0,0,0,0,0,0,1,1
41010,All,All,1,0,0,0,0,0,0,0,0,1,1
41014,All,All,1,1,1,0,1,1,1,1,0,1,1
41039,All,All,1,1,1,0,0,1,1,1,0,0,0
41054,All,All,1,0,1,0,0,0,0,0,0,1,1
41097,All,All,1,1,1,0,0,0,0,0,0,0,0
41134,All,All,1,1,1,0,1,1,1,1,0,1,1
41157,All,All,1,1,1,1,1,0,1,1,0,1,1
41161,All,All,1,0,1,0,0,0,0,0,0,0,0
41175,All,All,1,0,0,0,0,0,0,0,0,1,1
41178,All,All,1,1,1,0,0,0,0,0,0,0,0
41194,All,All,1,1,1,0,1,1,1,1,0,1,1
41206,All,All,1,0,1,0,0,0,0,0,0,0,0
41225,All,All,1,0,1,0,0,0,0,0,0,0,0
41248,All,All,1,0,1,0,0,0,0,0,0,1,1
41295,All,All,1,1,1,0,1,1,1,1,0,1,1
41302,All,All,1,0,1,0,0,0,0,1,0,1,1
41308,All,All,1,1,1,1,1,0,1,1,0,1,1
41314,All,All,1,0,0,0,0,0,0,0,0,1,1
41341,All,All,1,1,1,0,1,1,1,1,0,1,1
41345,All,All,1,1,1,1,1,0,1,1,0,1,1
41367,All,All,1,0,0,0,0,0,0,0,0,0,0
41392,All,All,1,0,1,0,0,0,0,0,0,0,0
41414,All,All,1,1,1,0,1,1,1,1,0,1,1
41426,All,All,1,0,1,0,0,0,0,0,0,1,1
41433,All,All,1,1,1,0,1,1,1,1,0,1,1
41439,All,All,1,0,1,0,0,0,0,0,0,1,1
41463,All,All,1,0,1,0,0,0,0,0,0,0,0
41469,All,All,1,1,1,0,0,0,0,0,0,0,0
41495,All,All,1,0,0,0,0,0,0,0,0,1,1
41509,All,All,1,0,0,0,0,0,0,0,0,0,0
41516,All,All,1,0,1,0,0,0,0,0,0,0,0
41519,All,All,1,0,1,0,0,0,0,0,0,1,1
41540,All,All,1,0,0,0,0,0,0,0,0,0,0
41543,All,All,1,1,1,0,0,0,0,0,0,0,0
41546,All,All,1,0,1,0,0,0,0,0,0,0,0
41565,All,All,1,0,1,0,0,0,0,0,0,0,0
107696,All,All,1,0,1,0,0,0,0,0,0,0,0
41590,All,All,1,1,1,0,0,0,0,0,0,0,0
41623,All,All,1,0,1,0,0,0,0,1,1,1,1
41626,All,All,1,1,1,1,1,0,1,1,0,1,1
41643,All,All,1,0,0,0,0,0,0,0,0,0,0
41657,All,All,1,1,1,1,1,0,1,1,0,1,1
41675,All,All,1,1,1,1,1,0,1,1,0,1,1
41726,All,All,1,0,1,0,0,0,0,0,0,1,1
41732,All,All,1,0,1,0,0,0,0,0,0,0,0
41765,All,All,1,1,1,0,0,0,0,0,0,1,1
41803,All,All,1,1,1,0,0,1,1,1,0,0,0
41839,All,All,1,0,0,0,0,0,0,0,0,0,0
41866,All,All,1,0,1,0,0,0,0,0,0,0,0
41912,All,All,1,0,1,0,0,0,0,0,0,0,0
108004,All,All,1,0,1,0,0,0,0,0,0,0,0
41957,All,All,1,0,0,0,0,0,0,0,0,0,0
41963,All,All,1,0,1,0,0,0,0,0,0,0,0
42016,All,All,1,1,1,0,0,0,0,0,0,1,1
42022,All,All,1,0,1,0,0,0,0,0,0,1,1
42043,All,All,1,0,0,0,0,0,0,0,0,0,0
42048,All,All,1,0,1,0,0,0,0,0,0,0,0
42202,All,All,1,0,0,0,0,0,0,0,0,0,0
42268,All,All,1,1,1,1,1,0,1,1,0,0,0
42275,All,All,1,0,1,0,0,0,0,0,0,1,1
42286,All,All,1,1,1,0,0,0,0,0,0,0,0
42328,All,All,1,0,1,0,0,0,0,0,1,1,1
42338,All,All,1,1,1,1,1,0,1,1,0,1,1
42367,All,All,1,1,1,1,1,0,1,1,0,1,1
42373,All,All,1,1,1,0,0,0,0,1,0,1,1
42393,All,All,1,0,1,0,0,0,0,0,0,0,0
6616,All,All,1,1,1,0,0,0,0,0,0,0,0
42461,All,All,1,1,1,1,1,0,1,1,0,0,0
42467,All,All,1,1,1,1,1,0,1,1,1,1,1
42491,All,All,1,0,1,0,0,0,0,0,0,1,1
42504,All,All,1,1,1,1,1,0,1,1,0,1,1
42517,All,All,1,0,1,0,0,0,0,0,0,0,0
7905,All,All,1,1,1,0,0,0,0,0,0,0,0
42641,All,All,1,1,1,0,0,1,1,1,0,1,1
42653,All,All,1,0,0,0,0,0,0,0,0,0,0
42767,All,All,1,0,1,0,0,0,0,0,0,0,0
42869,All,All,1,0,1,0,0,0,0,0,0,1,1
42905,All,All,1,0,1,0,0,0,0,0,0,1,1
42948,All,All,1,0,1,0,0,0,0,0,0,1,1
42993,All,All,1,0,0,0,0,0,0,0,0,0,0
43022,All,All,1,0,1,0,0,0,0,0,0,1,1
43083,All,All,1,0,1,0,0,0,0,0,0,0,0
13986,All,All,1,0,1,0,0,0,0,0,0,0,0
43143,All,All,1,1,1,0,0,1,1,1,0,1,1
43164,All,All,1,1,1,0,1,1,1,1,0,1,1
43167,All,All,1,0,1,0,0,0,0,0,0,0,0
43182,All,All,1,1,1,0,1,1,1,1,0,1,1
43186,All,All,1,0,0,0,0,0,0,0,0,0,0
43201,All,All,1,0,1,0,0,0,0,0,0,0,0
43218,All,All,1,0,0,0,0,0,0,0,0,0,0
43239,All,All,1,0,0,0,0,0,0,0,0,0,0
43242,All,All,1,0,0,0,0,0,0,0,0,0,0
43255,All,All,1,0,1,0,0,0,0,0,0,0,0
43258,All,All,1,0,0,0,0,0,0,0,0,0,0
43274,All,All,1,0,1,0,0,0,0,0,0,0,0
43279,All,All,1,1,1,0,1,1,1,1,0,1,1
43300,All,All,1,0,1,0,0,0,0,0,0,1,1
43307,All,All,1,1,1,0,1,1,1,1,0,1,1
43315,All,All,1,0,1,0,0,0,0,0,0,0,0
43329,All,All,1,1,1,0,1,1,1,1,0,1,1
43355,All,All,1,1,1,0,1,1,1,1,0,1,1
43370,All,All,1,0,0,0,0,0,0,0,0,1,1
43385,All,All,1,0,1,0,0,0,0,0,0,0,0
43393,All,All,1,0,1,0,0,0,0,0,0,1,1
43409,All,All,1,0,0,0,0,0,0,0,0,0,0
43420,All,All,1,0,1,0,0,0,0,0,0,0,0
43447,All,All,1,0,1,0,0,0,0,0,0,0,0
43468,All,All,1,0,1,0,0,0,0,0,1,1,1
43538,All,All,1,0,1,0,0,0,0,0,0,0,0
43542,All,All,1,0,1,0,0,0,0,0,0,0,0
43551,All,All,1,0,1,0,0,0,0,0,0,1,1
43556,All,All,1,0,1,0,0,0,0,1,0,1,1
43571,All,All,1,1,1,1,1,0,1,1,0,1,1
43575,All,All,1,0,0,0,0,0,0,0,0,0,0
30851,All,All,1,1,1,0,0,0,0,0,0,0,0
43681,All,All,1,1,1,0,1,1,1,1,0,1,1
43687,All,All,1,0,1,0,0,0,0,0,0,1,1
43690,All,All,1,0,1,0,0,0,0,0,0,0,0
43694,All,All,1,0,1,0,0,0,0,0,0,0,0
43705,All,All,1,0,0,0,0,0,0,0,0,0,0
43709,All,All,1,1,1,0,0,0,0,0,0,0,0
43715,All,All,1,0,1,0,0,0,0,0,0,0,0
43721,All,All,1,1,1,0,0,0,0,0,0,1,1
43738,All,All,1,0,0,0,0,0,0,0,0,0,0
43753,All,All,1,0,0,0,0,0,0,0,0,0,0
43785,All,All,1,0,0,0,0,0,0,0,0,0,0
43806,All,All,1,1,1,0,1,1,1,1,0,1,1
43810,All,All,1,0,0,0,0,0,0,0,0,1,1
8705,All,All,1,0,1,0,0,0,0,0,0,0,0
43819,All,All,1,0,1,0,0,0,0,0,0,0,0
43831,All,All,1,0,0,0,0,0,0,0,0,0,0
43837,All,All,1,0,1,0,0,0,0,0,0,0,0
43860,All,All,1,1,1,1,1,0,1,1,0,1,1
43864,All,All,1,0,1,0,0,0,0,0,0,0,0
43893,All,All,1,0,1,0,0,0,0,0,0,0,0
43920,All,All,1,0,1,0,0,0,0,0,0,1,1
9995,All,All,1,1,1,1,1,0,1,1,0,0,0
44024,All,All,1,0,0,0,0,0,0,0,0,0,0
44027,All,All,1,0,0,0,0,0,0,0,0,0,0
44035,All,All,1,0,1,0,0,0,0,0,0,0,0
44059,All,All,1,0,1,0,0,0,0,0,0,1,1
44101,All,All,1,0,1,0,0,0,0,0,0,0,0
44118,All,All,1,1,1,0,0,0,0,0,0,1,1
44124,All,All,1,0,1,0,0,0,0,0,0,0,0
44133,All,All,1,0,0,0,0,0,0,0,0,0,0
44205,All,All,1,0,1,0,0,0,0,0,0,0,0
44229,All,All,1,1,1,0,1,1,1,1,0,1,1
44267,All,All,1,1,1,1,1,0,1,1,0,1,1
44273,All,All,1,0,1,0,0,0,0,0,0,1,1
10715,All,All,1,1,1,0,0,1,1,1,0,1,1
44340,All,All,1,0,1,0,0,0,0,0,0,0,0
44365,All,All,1,1,1,0,0,0,0,0,0,0,0
44384,All,All,1,1,1,0,0,0,0,0,0,1,1
10786,All,All,1,1,1,1,1,0,1,1,0,1,1
44450,All,All,1,0,1,0,0,0,0,0,0,1,1
4093,All,All,1,1,1,0,0,1,1,1,0,1,1
44465,All,All,1,1,1,1,1,0,1,1,0,1,1
44469,All,All,1,1,1,0,1,1,1,1,0,1,1
44505,All,All,1,0,0,0,0,0,0,0,0,0,0
44516,All,All,1,1,1,0,0,0,0,0,0,0,0
44543,All,All,1,0,1,0,0,0,0,0,0,0,0
6338,All,All,1,1,1,0,0,0,0,0,0,0,0
44551,All,All,1,0,1,0,0,0,0,0,0,0,0
44554,All,All,1,0,1,0,0,0,0,0,0,0,0
44570,All,All,1,0,1,0,0,0,0,0,0,0,0
44579,All,All,1,0,1,0,0,0,0,0,0,0,0
44583,All,All,1,0,1,0,0,0,0,0,0,0,0
44587,All,All,1,0,1,0,0,0,0,0,0,1,1
44606,All,All,1,0,1,0,0,0,0,0,0,0,0
44615,All,All,1,0,1,0,0,0,0,0,0,0,0
44641,All,All,1,0,0,0,0,0,0,0,0,0,0
44653,All,All,1,0,1,0,0,0,0,0,0,0,0
44659,All,All,1,0,1,0,0,0,0,0,0,0,0
18568,All,All,1,1,1,1,1,0,1,1,0,1,1
44782,All,All,1,0,1,0,0,0,0,0,0,1,1
44821,All,All,1,0,0,0,0,0,0,0,0,0,0
44827,All,All,1,1,1,0,1,1,1,1,0,1,1
44830,All,All,1,1,1,1,1,0,1,1,0,1,1
44839,All,All,1,1,1,0,0,1,1,1,0,0,0
44882,All,All,1,0,1,0,0,0,0,0,0,1,1
44885,All,All,1,0,1,0,0,0,0,0,0,0,0
44893,All,All,1,0,0,0,0,0,0,0,0,1,1
44899,All,All,1,1,1,0,0,0,0,0,0,1,1
44951,All,All,1,0,1,0,0,0,0,0,0,1,1
44961,All,All,1,1,1,1,1,0,1,1,0,0,0
44970,All,All,1,1,1,1,1,0,1,1,0,1,1
44973,All,All,1,0,1,0,0,0,0,0,0,1,1
44982,All,All,1,0,1,0,0,0,0,0,0,1,1
44985,All,All,1,1,1,0,0,1,1,1,0,1,1
45026,All,All,1,0,1,0,0,0,0,0,0,1,1
45035,All,All,1,1,1,0,1,1,1,1,0,1,1
45073,All,All,1,0,0,0,0,0,0,0,0,1,1
45076,All,All,1,0,1,0,0,0,0,0,0,1,1
45083,All,All,1,1,1,1,1,0,1,1,0,1,1
45098,All,All,1,1,1,1,1,0,1,1,0,1,1
45165,All,All,1,0,1,0,0,0,0,0,0,0,0
45172,All,All,1,0,0,0,0,0,0,0,0,0,0
45187,All,All,1,1,1,0,0,0,0,0,0,1,1
45202,All,All,1,1,1,0,0,0,0,1,0,0,0
45205,All,All,1,0,1,0,0,0,0,0,0,1,1
45236,All,All,1,0,0,0,0,0,0,0,0,0,0
45288,All,All,1,1,1,0,0,0,0,0,0,1,1
45322,All,All,1,1,1,1,1,0,1,1,0,0,0
45356,All,All,1,0,1,0,0,0,0,1,0,1,1
45362,All,All,1,0,1,0,0,0,0,0,0,0,0
45365,All,All,1,0,1,0,0,0,0,0,0,0,0
45385,All,All,1,1,1,0,0,0,0,0,0,1,1
45389,All,All,1,0,0,0,0,0,0,0,0,1,1
45445,All,All,1,0,1,0,0,0,0,0,0,0,0
45559,All,All,1,0,1,0,0,0,0,0,0,1,1
43996,All,All,1,1,1,0,0,0,0,0,0,0,0
45602,All,All,1,0,1,0,0,0,0,0,0,1,1
45617,All,All,1,0,1,0,0,0,0,0,0,1,1
45651,All,All,1,0,0,0,0,0,0,0,0,0,0
45669,All,All,1,0,1,0,0,0,0,0,0,0,0
45682,All,All,1,0,1,0,0,0,0,0,0,0,0
45685,All,All,1,0,1,0,0,0,0,0,0,0,0
45688,All,All,1,0,1,0,0,0,0,0,0,0,0
46493,All,All,1,0,1,0,0,0,0,0,1,1,1
45738,All,All,1,0,1,0,0,0,0,0,0,0,0
45747,All,All,1,0,1,0,0,0,0,0,0,0,0
45777,All,All,1,0,1,0,0,0,0,0,0,0,0
45799,All,All,1,1,1,1,1,0,1,1,0,1,1
45840,All,All,1,0,1,0,0,0,0,0,0,0,0
45869,All,All,1,1,1,0,0,0,0,0,0,0,0
45875,All,All,1,0,1,0,0,0,0,0,0,1,1
45952,All,All,1,0,1,0,0,0,0,1,0,1,1
45959,All,All,1,0,0,0,0,0,0,0,0,1,1
45978,All,All,1,1,1,0,0,0,0,0,0,1,1
46020,All,All,1,0,1,0,0,0,0,0,0,0,0
46057,All,All,1,0,1,0,0,0,0,0,0,1,1
46088,All,All,1,0,0,0,0,0,0,0,0,0,0
46091,All,All,1,0,1,0,0,0,0,0,0,0,0
46101,All,All,1,1,1,1,1,0,1,1,0,1,1
46107,All,All,1,0,0,0,0,0,0,0,0,0,0
46141,All,All,1,0,1,0,0,0,0,0,0,0,0
46175,All,All,1,1,1,0,0,0,0,0,0,1,1
46213,All,All,1,0,1,0,0,0,0,0,0,0,0
46223,All,All,1,0,1,0,0,0,0,0,0,1,1
46267,All,All,1,1,1,0,0,0,0,0,0,1,1
46286,All,All,1,1,1,0,1,1,1,1,0,1,1
46292,All,All,1,1,1,1,1,0,1,1,0,1,1
46331,All,All,1,0,1,0,0,0,0,0,0,1,1
46337,All,All,1,1,1,1,1,0,1,1,0,0,0
46340,All,All,1,1,1,1,1,0,1,1,0,1,1
46367,All,All,1,0,0,0,0,0,0,0,0,1,1
46386,All,All,1,0,1,0,0,0,0,0,0,0,0
46420,All,All,1,1,1,1,1,0,1,1,0,1,1
7654,All,All,1,1,1,0,0,1,1,1,0,1,1
46496,All,All,1,0,1,0,0,0,0,0,0,0,0
46537,All,All,1,1,1,0,1,1,1,1,0,1,1
46655,All,All,1,0,1,0,0,0,0,0,0,0,0
46662,All,All,1,0,1,0,0,0,0,0,0,1,1
46697,All,All,1,0,1,0,0,0,0,0,0,0,0
46820,All,All,1,1,1,0,0,1,1,1,0,1,1
46841,All,All,1,0,0,0,0,0,0,0,0,0,0
46852,All,All,1,0,1,0,0,0,0,0,0,1,1
46856,All,All,1,0,1,0,0,0,0,0,0,1,1
46882,All,All,1,1,1,1,1,0,1,1,0,0,0
46888,All,All,1,1,1,0,1,1,1,1,0,1,1
46910,All,All,1,0,1,0,0,0,0,0,0,1,1
46988,All,All,1,0,1,0,0,0,0,0,0,0,0
47006,All,All,1,1,1,0,0,0,0,0,0,0,0
47042,All,All,1,0,1,0,0,0,0,0,0,1,1
47064,All,All,1,1,1,1,1,0,1,1,0,1,1
47111,All,All,1,0,0,0,0,0,0,0,0,0,0
47317,All,All,1,1,1,0,0,0,0,0,0,0,0
47368,All,All,1,0,0,0,0,0,0,0,0,0,0
47389,All,All,1,0,0,0,0,0,0,0,0,0,0
47420,All,All,1,0,0,0,0,0,0,0,0,0,0
32492,All,All,1,1,1,0,1,1,1,1,0,1,1
47466,All,All,1,0,0,0,0,0,0,0,0,0,0
47514,All,All,1,0,1,0,0,0,0,0,0,0,0
47537,All,All,1,1,1,0,0,0,0,0,0,1,1
47563,All,All,1,0,1,0,0,0,0,0,0,0,0
47582,All,All,1,0,0,0,0,0,0,0,0,0,0
47585,All,All,1,0,0,0,0,0,0,0,0,0,0
47588,All,All,1,1,1,1,1,0,1,1,0,1,1
47602,All,All,1,0,0,0,0,0,0,0,0,0,0
47664,All,All,1,0,0,0,0,0,0,0,0,1,1
47676,All,All,1,0,0,0,0,0,0,0,0,0,0
47679,All,All,1,0,1,0,0,0,0,0,0,1,1
47697,All,All,1,1,1,0,0,1,1,1,0,0,0
47704,All,All,1,0,1,0,0,0,0,0,0,0,0
47708,All,All,1,0,0,0,0,0,0,0,0,1,1
47718,All,All,1,0,0,0,0,0,0,0,0,0,0
47725,All,All,1,1,1,1,1,0,1,0,0,1,1
47805,All,All,1,1,1,0,1,1,1,1,0,1,1
47825,All,All,1,0,1,0,0,0,0,0,0,0,0
47885,All,All,1,0,1,0,0,0,0,0,0,1,1
47909,All,All,1,0,0,0,0,0,0,0,0,0,0
47913,All,All,1,0,0,0,0,0,0,0,0,0,0
47916,All,All,1,0,1,0,0,0,0,0,0,1,1
47940,All,All,1,0,0,0,0,0,0,0,0,0,0
47961,All,All,1,0,0,0,0,0,0,0,0,1,1
47980,All,All,1,0,1,0,0,0,0,0,0,1,1
48017,All,All,1,0,0,0,0,0,0,0,0,0,0
48036,All,All,1,1,1,0,0,1,1,1,0,0,0
48070,All,All,1,1,1,0,0,0,0,0,0,1,1
48079,All,All,1,0,1,0,0,0,0,0,0,0,0
48105,All,All,1,0,0,0,0,0,0,0,0,1,1
48148,All,All,1,0,1,0,0,0,0,0,0,1,1
48157,All,All,1,0,1,0,0,0,0,0,0,1,1
48186,All,All,1,0,0,0,0,0,0,0,0,0,0
48222,All,All,1,1,1,0,0,0,0,0,0,0,0
48277,All,All,1,0,1,0,0,0,0,0,0,0,0
48284,All,All,1,0,1,0,0,0,0,0,0,0,0
48289,All,All,1,1,1,1,1,0,1,1,0,1,1
48390,All,All,1,0,0,0,0,0,0,0,0,0,0
48393,All,All,1,0,1,0,0,0,0,0,0,0,0
48396,All,All,1,0,1,0,0,0,0,0,0,0,0
48399,All,All,1,0,0,0,0,0,0,0,0,0,0
48420,All,All,1,1,1,0,0,0,0,0,0,1,1
48452,All,All,1,0,1,0,0,0,0,0,0,1,1
48472,All,All,1,1,1,0,0,0,0,0,0,0,0
48481,All,All,1,1,1,1,1,0,1,1,0,0,0
48504,All,All,1,0,1,0,0,0,0,0,0,0,0
48566,All,All,1,0,1,0,0,0,0,0,0,1,1
48603,All,All,1,0,0,0,0,0,0,0,0,0,0
48616,All,All,1,0,1,0,0,0,0,0,0,1,1
48635,All,All,1,0,1,0,0,0,0,0,0,0,0
48654,All,All,1,0,1,0,0,0,0,0,0,1,1
48683,All,All,1,0,0,0,0,0,0,0,0,0,0
34260,All,All,1,0,1,0,0,0,0,0,0,0,0
48713,All,All,1,0,1,0,0,0,0,0,0,0,0
48716,All,All,1,0,1,0,0,0,0,0,0,0,0
48735,All,All,1,1,1,0,1,1,1,1,0,0,0
48741,All,All,1,0,1,0,0,0,0,0,0,0,0
